Milliseconds since Epoch,Speed,Watt,Ampere,Altitude,GPS Speed,ECS Temperature,Battery Percentage,Battery Voltage,Battery Capacity,Battery Temperature,Remaining Mileage,Total Mileage,Latitude,Longitude
1631540253000.00,8.587,214.90561,5.46,533.43555,0,32,98,39.36,11409,32,44.1,40.276,31.592701,-8.024975
1631540254000.00,9.307,166.152,4.2,533.43555,0,32,98,39.56,11409,32,44.1,40.277,31.592701,-8.024975
1631540255000.00,9.307,166.152,4.2,533.43555,0,32,98,39.56,11409,32,44.1,40.277,31.592701,-8.024975
1631540256000.00,7.365,-9.1862,-0.23,533.43555,0,32,98,39.94,11407,32,44.1,40.278,31.592701,-8.024975
1631540257000.00,7.712,-9.1862,-0.23,533.43555,0,32,98,39.94,11407,32,44.1,40.279,31.592701,-8.024975
1631540258000.00,7.772,-9.1862,-0.23,533.43555,0,32,98,39.94,11407,32,44.1,40.28,31.592701,-8.024975
1631540259000.00,8.437,307.6352,7.88,533.43555,0,32,98,39.04,11406,32,44.1,40.281,31.592701,-8.024975
1631540260000.00,8.316,162.7633,4.13,533.43555,0,32,98,39.41,11405,32,44.1,40.281,31.592701,-8.024975
1631540261000.00,8.668,17.4856,0.44,533.43555,0,32,98,39.74,11405,32,44.1,40.283,31.592701,-8.024975
1631540262000.00,8.668,17.4856,0.44,533.43555,0,32,98,39.74,11405,32,44.1,40.283,31.592701,-8.024975
1631540263000.00,7.232,-8.3874,-0.21,533.43555,0,32,98,39.94,11405,32,44.1,40.284,31.592701,-8.024975
1631540264000.00,6.984,-6.3904,-0.16,533.43555,0,32,98,39.94,11405,32,44.1,40.284,31.592701,-8.024975
1631540265000.00,6.984,-6.3904,-0.16,533.43555,0,32,98,39.94,11405,32,44.1,40.284,31.592701,-8.024975
1631540266000.00,5.472,-6.3904,-0.16,533.43555,0,32,98,39.94,11405,32,44.1,40.285,31.592701,-8.024975
1631540267000.00,5.472,-11.594199,-0.29,533.43555,0,32,98,39.98,11400,32,44.1,40.285,31.592701,-8.024975
1631540268000.00,5.342,0.3994,0.01,533.43555,0,32,98,39.94,11400,32,44.1,40.286,31.592701,-8.024975
1631540269000.00,4.935,0.3994,0.01,533.43555,0,32,98,39.94,11400,32,44.1,40.286,31.592701,-8.024975
1631540270000.00,5.718,0.3994,0.01,533.43555,0,32,98,39.94,11400,32,44.1,40.286,31.592701,-8.024975
1631540271000.00,6.201,0.7986,0.02,533.43555,0,32,98,39.93,11397,32,44.1,40.287,31.592701,-8.024975
1631540272000.00,9.076,118.6432,2.99,533.43555,0,32,98,39.68,11397,32,44.1,40.288,31.592701,-8.024975
1631540273000.00,9.076,118.6432,2.99,533.43555,0,32,98,39.68,11397,32,44.1,40.288,31.592701,-8.024975
1631540274000.00,11.572,725.66974,19.31,533.43555,0,32,98,37.58,11394,32,44.1,40.289,31.592701,-8.024975
1631540275000.00,14.757,722.05743,19.26,533.43555,0,32,98,37.49,11393,32,44.1,40.291,31.592701,-8.024975
1631540276000.00,17.75,722.194,19.31,533.43555,0,32,97,37.4,11390,32,43.65,40.294,31.592701,-8.024975
1631540277000.00,18.77,721.4216,19.31,533.43555,0,33,97,37.36,11388,32,43.65,40.295,31.592701,-8.024975
1631540278000.00,19.391,721.4216,19.31,533.43555,0,33,97,37.36,11388,32,43.65,40.297,31.592701,-8.024975
1631540279000.00,21.42,671.3946,17.79,533.43555,0,33,97,37.74,11384,32,43.65,40.303,31.592701,-8.024975
1631540280000.00,20.51,485.6288,12.64,533.43555,0,33,97,38.42,11383,32,43.65,40.304,31.592701,-8.024975
1631540281000.00,20.949,-85.6,-2.14,533.43555,0,33,97,40,11383,32,43.65,40.306,31.592701,-8.024975
1631540282000.00,19.701,-75.7134,-1.89,533.43555,0,33,97,40.06,11382,32,43.65,40.307,31.592701,-8.024975
1631540283000.00,18.822,-75.7134,-1.89,533.43555,0,33,97,40.06,11382,32,43.65,40.31,31.592701,-8.024975
1631540284000.00,18.822,-75.7134,-1.89,533.43555,0,33,97,40.06,11382,32,43.65,40.31,31.592701,-8.024975
1631540285000.00,19.626,335.8761,8.61,533.43555,0,33,97,39.01,11382,32,43.65,40.313,31.592701,-8.024975
1631540286000.00,21.177,328.8159,8.61,533.43555,0,33,97,38.19,11382,32,43.65,40.315,31.592701,-8.024975
1631540287000.00,21.273,663.168,17.6,533.43555,0,33,97,37.68,11381,32,43.65,40.317,31.592701,-8.024975
1631540288000.00,21.273,663.168,17.6,533.43555,0,33,97,37.68,11381,32,43.65,40.317,31.592701,-8.024975
1631540289000.00,22.073,596.8886,15.82,533.43555,0,33,97,37.73,11377,32,43.65,40.32,31.592701,-8.024975
1631540290000.00,23.073,529.842,13.98,533.43555,0,34,97,37.9,11377,32,43.65,40.324,31.592701,-8.024975
1631540291000.00,24.249,461.3154,12.07,533.43555,0,34,97,38.22,11375,32,43.65,40.326,31.592701,-8.024975
1631540292000.00,24.096,300.9321,7.77,533.43555,0,34,97,38.73,11373,32,43.65,40.328,31.592701,-8.024975
1631540293000.00,23.735,300.2328,7.77,533.43555,0,34,97,38.64,11373,32,43.65,40.33,31.592701,-8.024975
1631540294000.00,23.691,374.2234,9.71,533.43555,0,34,97,38.54,11373,32,43.65,40.332,31.592701,-8.024975
1631540295000.00,24.405,344.1042,8.91,533.43555,0,34,97,38.62,11372,32,43.65,40.333,31.592701,-8.024975
1631540296000.00,24.292,344.1042,8.91,533.43555,0,34,97,38.62,11372,32,43.65,40.335,31.592701,-8.024975
1631540297000.00,24.119,344.1042,8.91,533.43555,0,34,97,38.62,11372,32,43.65,40.341,31.592701,-8.024975
1631540298000.00,24.145,312.16382,8.06,533.43555,0,34,97,38.73,11369,32,43.65,40.343,31.592701,-8.024975
1631540299000.00,24.165,322.371,8.33,533.43555,0,34,97,38.7,11369,32,43.65,40.344,31.592701,-8.024975
1631540300000.00,24.324,314.5688,8.12,533.43555,0,34,97,38.74,11368,32,43.65,40.346,31.592701,-8.024975
1631540301000.00,24.234,315.0375,8.13,533.43555,0,34,97,38.75,11367,32,43.65,40.348,31.592701,-8.024975
1631540302000.00,24.503,295.336,7.6,533.43555,0,34,97,38.86,11366,32,43.65,40.352,31.592701,-8.024975
1631540303000.00,24.442,276.5408,7.12,533.43555,0,34,97,38.84,11366,32,43.65,40.356,31.592701,-8.024975
1631540304000.00,24.448,284.9388,7.34,533.43555,0,34,97,38.82,11365,32,43.65,40.359,31.592701,-8.024975
1631540305000.00,24.448,277.849,7.15,533.43555,0,34,97,38.86,11365,32,43.65,40.363,31.592701,-8.024975
1631540306000.00,24.214,268.134,6.9,533.43555,0,34,97,38.86,11364,32,43.65,40.365,31.592701,-8.024975
1631540307000.00,24.957,276.1848,7.12,533.43555,0,34,97,38.79,11364,32,43.65,40.367,31.592701,-8.024975
1631540308000.00,24.544,277.1816,7.12,533.43555,0,34,97,38.93,11363,32,43.65,40.369,31.592701,-8.024975
1631540309000.00,24.625,304.34882,7.84,533.43555,0,34,97,38.82,11363,32,43.65,40.371,31.592701,-8.024975
1631540310000.00,24.518,284.4773,7.33,533.43555,0,34,97,38.81,11362,32,43.65,40.374,31.592701,-8.024975
1631540311000.00,24.859,283.459,7.3,533.43555,0,34,97,38.83,11361,32,43.65,40.376,31.592701,-8.024975
1631540312000.00,23.974,235.345,6.05,533.43555,0,34,97,38.9,11361,32,43.65,40.378,31.592701,-8.024975
1631540313000.00,23.974,235.345,6.05,533.43555,0,34,97,38.9,11361,32,43.65,40.378,31.592701,-8.024975
1631540314000.00,24.211,318.3606,8.22,533.43555,0,34,97,38.73,11360,32,43.65,40.382,31.592701,-8.024975
1631540315000.00,24.642,301.0098,7.77,533.43555,0,34,97,38.74,11361,32,43.65,40.386,31.592701,-8.024975
1631540316000.00,24.989,288.5232,7.44,533.43555,0,34,97,38.78,11360,32,43.65,40.388,31.592701,-8.024975
1631540317000.00,24.653,277.3485,7.15,533.43555,0,34,97,38.79,11359,32,43.65,40.39,31.592701,-8.024975
1631540318000.00,24.411,299.4602,7.73,533.43555,0,34,97,38.74,11358,32,43.65,40.392,31.592701,-8.024975
1631540319000.00,24.489,288.8365,7.45,533.43555,0,34,97,38.77,11357,32,43.65,40.395,31.592701,-8.024975
1631540320000.00,24.489,268.91122,6.92,533.43555,0,34,97,38.86,11357,32,43.65,40.395,31.592701,-8.024975
1631540321000.00,24.856,259.9188,6.68,533.43555,0,34,97,38.91,11357,32,43.65,40.399,31.592701,-8.024975
1631540322000.00,24.708,240.42479,6.16,533.43555,0,34,97,39.03,11357,32,43.65,40.402,31.592701,-8.024975
1631540323000.00,24.685,273.467,7.03,533.43555,0,34,97,38.9,11357,32,43.65,40.405,31.592701,-8.024975
1631540324000.00,24.685,273.467,7.03,533.43555,0,34,97,38.9,11357,32,43.65,40.405,31.592701,-8.024975
1631540325000.00,24.593,251.294,6.46,533.43555,0,34,97,38.9,11356,32,43.65,40.409,31.592701,-8.024975
1631540326000.00,24.57,251.294,6.46,533.43555,0,34,97,38.9,11356,32,43.65,40.411,31.592701,-8.024975
1631540327000.00,24.604,268.065,6.9,533.43555,0,34,97,38.85,11354,32,43.65,40.414,31.592701,-8.024975
1631540328000.00,24.783,264.957,6.82,533.43555,0,34,97,38.85,11354,32,43.65,40.419,31.592701,-8.024975
1631540329000.00,24.757,240.91481,6.19,533.43555,0,34,97,38.92,11353,32,43.65,40.421,31.592701,-8.024975
1631540330000.00,24.723,256.674,6.6,533.43555,0,34,97,38.89,11353,32,43.65,40.423,31.592701,-8.024975
1631540331000.00,24.44,262.17,6.75,533.43555,0,34,97,38.84,11353,32,43.65,40.426,31.592701,-8.024975
1631540332000.00,24.61,279.8201,7.21,533.43555,0,34,97,38.81,11353,32,43.65,40.427,31.592701,-8.024975
1631540333000.00,25.226,233.58,6,533.43555,0,34,97,38.93,11352,32,43.65,40.432,31.592701,-8.024975
1631540334000.00,24.896,212.8854,5.46,533.43555,0,34,97,38.99,11339,32,43.65,40.434,31.592701,-8.024975
1631540335000.00,25.673,212.8854,5.46,533.43555,0,34,97,38.99,11339,32,43.65,40.436,31.592701,-8.024975
1631540336000.00,24.573,218.899,5.62,533.43555,0,34,97,38.95,11337,32,43.65,40.444,31.592701,-8.024975
1631540337000.00,24.601,275.7258,7.11,533.43555,0,34,97,38.78,11336,32,43.65,40.446,31.592701,-8.024975
1631540338000.00,24.541,286.344,7.38,533.43555,0,34,97,38.8,11336,32,43.65,40.448,31.592701,-8.024975
1631540339000.00,24.596,280.136,7.22,533.43555,0,34,97,38.8,11336,32,43.65,40.45,31.592701,-8.024975
1631540340000.00,24.286,280.136,7.22,533.43555,0,34,97,38.8,11336,32,43.65,40.452,31.592701,-8.024975
1631540341000.00,24.59,272.764,7.03,533.43555,0,34,97,38.8,11334,32,43.65,40.456,31.592701,-8.024975
1631540342000.00,24.445,270.11758,6.96,533.43555,0,34,97,38.81,11334,32,43.65,40.459,31.592701,-8.024975
1631540343000.00,24.489,292.40118,7.54,533.43555,0,34,97,38.78,11333,32,43.65,40.462,31.592701,-8.024975
1631540344000.00,24.489,292.40118,7.54,533.43555,0,34,97,38.78,11333,32,43.65,40.462,31.592701,-8.024975
1631540345000.00,24.041,295.5036,7.62,533.43555,0,34,97,38.78,11331,32,43.65,40.465,31.592701,-8.024975
1631540346000.00,24.477,295.5036,7.62,533.43555,0,34,97,38.78,11331,32,43.65,40.469,31.592701,-8.024975
1631540347000.00,24.39,295.5036,7.62,533.43555,0,34,97,38.78,11331,32,43.65,40.471,31.592701,-8.024975
1631540348000.00,24.367,317.8674,8.22,533.43555,0,34,97,38.67,11328,32,43.65,40.475,31.592701,-8.024975
1631540349000.00,24.581,286.1408,7.39,533.43555,0,34,97,38.72,11328,32,43.65,40.477,31.592701,-8.024975
1631540350000.00,24.437,286.1408,7.39,533.43555,0,34,97,38.72,11328,32,43.65,40.479,31.592701,-8.024975
1631540351000.00,24.191,292.64758,7.56,533.43555,0,34,97,38.71,11326,32,43.65,40.483,31.592701,-8.024975
1631540352000.00,23.963,296.3654,7.66,533.43555,0,34,97,38.69,11325,32,43.65,40.488,31.592701,-8.024975
1631540353000.00,24.304,339.768,8.8,533.43555,0,34,97,38.61,11324,32,43.65,40.489,31.592701,-8.024975
1631540354000.00,24.174,339.768,8.8,533.43555,0,34,97,38.61,11324,32,43.65,40.491,31.592701,-8.024975
1631540355000.00,24.174,304.3329,7.87,533.43555,0,34,97,38.67,11322,32,43.65,40.491,31.592701,-8.024975
1631540356000.00,24.11,292.8744,7.56,533.43555,0,34,97,38.74,11322,32,43.65,40.497,31.592701,-8.024975
1631540357000.00,25.122,282.5604,7.29,533.43555,0,34,97,38.76,11320,32,43.65,40.502,31.592701,-8.024975
1631540358000.00,25.26,271.1421,6.99,533.43555,0,34,97,38.79,11311,32,43.65,40.504,31.592701,-8.024975
1631540359000.00,25.26,271.1421,6.99,533.43555,0,34,97,38.79,11311,32,43.65,40.504,31.592701,-8.024975
1631540360000.00,24.708,170.0415,4.35,533.43555,0,34,97,39.09,11309,32,43.65,40.512,31.592701,-8.024975
1631540361000.00,24.766,226.1833,5.81,533.43555,0,34,97,38.93,11309,32,43.65,40.514,31.592701,-8.024975
1631540362000.00,24.312,266.7621,6.87,533.43555,0,34,97,38.83,11308,32,43.65,40.515,31.592701,-8.024975
1631540363000.00,24.128,296.055,7.65,533.43555,0,34,97,38.7,11307,32,43.65,40.519,31.592701,-8.024975
1631540364000.00,24.015,350.3064,9.08,533.43555,0,34,97,38.58,11306,32,43.65,40.522,31.592701,-8.024975
1631540365000.00,24.015,304.7907,7.89,533.43555,0,34,97,38.63,11304,32,43.65,40.522,31.592701,-8.024975
1631540366000.00,24.312,309.2,8,533.43555,0,34,97,38.65,11304,32,43.65,40.528,31.592701,-8.024975
1631540367000.00,24.399,301.3172,7.79,533.43555,0,34,97,38.68,11304,32,43.65,40.53,31.592701,-8.024975
1631540368000.00,24.521,293.4976,7.58,533.43555,0,34,97,38.72,11303,32,43.65,40.532,31.592701,-8.024975
1631540369000.00,24.33,278.225,7.18,533.43555,0,34,97,38.75,11301,32,43.65,40.536,31.592701,-8.024975
1631540370000.00,24.538,323.0304,8.36,533.43555,0,34,97,38.64,11301,32,43.65,40.538,31.592701,-8.024975
1631540371000.00,24.547,298.9191,7.73,533.43555,0,34,97,38.67,11300,32,43.65,40.54,31.592701,-8.024975
1631540372000.00,24.301,293.4976,7.58,533.43555,0,34,97,38.72,11300,32,43.65,40.542,31.592701,-8.024975
1631540373000.00,24.347,297.5261,7.69,533.43555,0,34,97,38.69,11299,32,43.65,40.543,31.592701,-8.024975
1631540374000.00,24.471,285.3664,7.37,533.43555,0,34,97,38.72,11298,32,43.65,40.546,31.592701,-8.024975
1631540375000.00,24.457,284.058,7.34,533.43555,0,34,97,38.7,11298,32,43.65,40.549,31.592701,-8.024975
1631540376000.00,24.694,293.816,7.6,533.43555,0,34,97,38.66,11296,32,43.65,40.553,31.592701,-8.024975
1631540377000.00,24.694,293.816,7.6,533.43555,0,34,97,38.66,11296,32,43.65,40.553,31.592701,-8.024975
1631540378000.00,24.24,297.216,7.68,533.43555,0,34,97,38.7,11296,32,43.65,40.556,31.592701,-8.024975
1631540379000.00,24.139,315.60712,8.17,533.43555,0,34,97,38.63,11295,32,43.65,40.561,31.592701,-8.024975
1631540380000.00,24.128,323.082,8.37,533.43555,0,34,97,38.6,11293,32,43.65,40.562,31.592701,-8.024975
1631540381000.00,24.506,315.2208,8.16,533.43555,0,34,97,38.63,11293,32,43.65,40.564,31.592701,-8.024975
1631540382000.00,23.971,315.52542,8.17,533.43555,0,34,97,38.62,11292,32,43.65,40.567,31.592701,-8.024975
1631540383000.00,23.963,344.54758,8.94,533.43555,0,34,97,38.54,11291,32,43.65,40.57,31.592701,-8.024975
1631540384000.00,24.402,331.788,8.6,533.43555,0,34,97,38.58,11280,32,43.65,40.572,31.592701,-8.024975
1631540385000.00,24.451,288.4036,7.46,533.43555,0,34,97,38.66,11280,32,43.65,40.574,31.592701,-8.024975
1631540386000.00,24.2,281.349,7.27,533.43555,0,34,97,38.7,11279,32,43.65,40.578,31.592701,-8.024975
1631540387000.00,24.356,311.27722,8.06,533.43555,0,34,97,38.62,11279,32,43.65,40.58,31.592701,-8.024975
1631540388000.00,24.416,303.24548,7.85,533.43555,0,34,97,38.63,11278,32,43.65,40.584,31.592701,-8.024975
1631540389000.00,24.601,303.24548,7.85,533.43555,0,34,97,38.63,11278,32,43.65,40.585,31.592701,-8.024975
1631540390000.00,24.341,303.24548,7.85,533.43555,0,34,97,38.63,11278,32,43.65,40.588,31.592701,-8.024975
1631540391000.00,24.379,300.9277,7.79,533.43555,0,34,97,38.63,11275,32,43.65,40.591,31.592701,-8.024975
1631540392000.00,24.307,306.484,7.94,533.43555,0,34,97,38.6,11274,32,43.65,40.594,31.592701,-8.024975
1631540393000.00,24.373,313.6554,8.13,533.43555,0,34,97,38.58,11274,32,43.65,40.597,31.592701,-8.024975
1631540394000.00,24.373,313.6554,8.13,533.43555,0,34,97,38.58,11274,32,43.65,40.597,31.592701,-8.024975
1631540395000.00,24.599,276.00232,7.13,533.43555,0,34,97,38.71,11272,32,43.65,40.601,31.592701,-8.024975
1631540396000.00,24.599,268.8556,6.94,533.43555,0,34,97,38.74,11271,32,43.65,40.601,31.592701,-8.024975
1631540397000.00,24.275,282.0501,7.29,533.43555,0,34,97,38.69,11270,32,43.65,40.606,31.592701,-8.024975
1631540398000.00,24.275,282.0501,7.29,533.43555,0,34,97,38.69,11270,32,43.65,40.606,31.592701,-8.024975
1631540399000.00,24.327,282.0501,7.29,533.43555,0,35,97,38.69,11270,32,43.65,40.61,31.592701,-8.024975
1631540400000.00,24.457,269.76962,6.96,533.43555,0,35,97,38.76,11268,32,43.65,40.615,31.592701,-8.024975
1631540401000.00,24.353,280.5025,7.25,533.43555,0,35,97,38.69,11267,32,43.65,40.617,31.592701,-8.024975
1631540402000.00,24.353,297.1416,7.69,533.43555,0,35,97,38.64,11267,32,43.65,40.617,31.592701,-8.024975
1631540403000.00,24.564,290.8736,7.52,533.43555,0,35,97,38.68,11266,32,43.65,40.622,31.592701,-8.024975
1631540404000.00,24.781,266.0751,6.87,533.43555,0,35,97,38.73,11266,32,43.65,40.626,31.592701,-8.024975
1631540405000.00,24.515,250.51881,6.46,533.43555,0,35,97,38.78,11265,32,43.65,40.628,31.592701,-8.024975
1631540406000.00,24.047,270.76,7,533.43555,0,35,97,38.68,11264,32,43.65,40.63,31.592701,-8.024975
1631540407000.00,25.278,267.27878,6.91,533.43555,0,35,96,38.68,11263,32,43.2,40.632,31.592701,-8.024975
1631540408000.00,24.61,217.9485,5.61,533.43555,0,35,96,38.85,11263,32,43.2,40.634,31.592701,-8.024975
1631540409000.00,24.518,284.59198,7.35,533.43555,0,35,96,38.72,11263,32,43.2,40.638,31.592701,-8.024975
1631540410000.00,24.518,284.9056,7.36,533.43555,0,35,96,38.71,11251,32,43.2,40.638,31.592701,-8.024975
1631540411000.00,24.653,298.8418,7.73,533.43555,0,35,96,38.66,11251,32,43.2,40.641,31.592701,-8.024975
1631540412000.00,22.165,271.4973,7.01,533.43555,0,35,96,38.73,11251,32,43.2,40.645,31.592701,-8.024975
1631540413000.00,21.189,-153.4681,-3.83,533.43555,0,35,96,40.07,11251,32,43.2,40.647,31.592701,-8.024975
1631540414000.00,20.004,-92.2614,-2.31,533.43555,0,35,96,39.94,11251,32,43.2,40.649,31.592701,-8.024975
1631540415000.00,18.776,-89.4208,-2.24,533.43555,0,35,96,39.92,11251,32,43.2,40.651,31.592701,-8.024975
1631540416000.00,18.776,-89.4208,-2.24,533.43555,0,35,96,39.92,11251,32,43.2,40.651,31.592701,-8.024975
1631540417000.00,15.794,-77.4254,-1.94,533.43555,0,35,96,39.91,11250,32,43.2,40.655,31.592701,-8.024975
1631540418000.00,15.794,-71.004196,-1.78,533.43555,0,35,96,39.89,11250,32,43.2,40.655,31.592701,-8.024975
1631540419000.00,11.858,-165.29439,-4.12,533.43555,0,35,96,40.12,11250,32,43.2,40.658,31.592701,-8.024975
1631540420000.00,11.061,-66.6998,-1.67,533.43555,0,35,96,39.94,11250,32,43.2,40.659,31.592701,-8.024975
1631540421000.00,11.974,-49.8,-1.25,533.43555,0,35,96,39.84,11250,32,43.2,40.661,31.592701,-8.024975
1631540422000.00,12.523,97.73679,2.48,533.43555,0,35,96,39.41,11250,32,43.2,40.662,31.592701,-8.024975
1631540423000.00,13.901,319.49683,8.26,533.43555,0,35,96,38.68,11250,32,43.2,40.664,31.592701,-8.024975
1631540424000.00,14.904,588.70166,15.57,533.43555,0,35,96,37.81,11248,32,43.2,40.665,31.592701,-8.024975
1631540425000.00,16.802,588.70166,15.57,533.43555,0,35,96,37.81,11248,32,43.2,40.667,31.592701,-8.024975
1631540426000.00,16.802,588.70166,15.57,533.43555,0,35,96,37.81,11248,32,43.2,40.667,31.592701,-8.024975
1631540427000.00,19.449,588.70166,15.57,533.43555,0,35,96,37.81,11248,32,43.2,40.67,31.592701,-8.024975
1631540428000.00,19.192,588.70166,15.57,533.43555,0,35,96,37.81,11248,32,43.2,40.673,31.592701,-8.024975
1631540429000.00,20.605,588.70166,15.57,533.43555,0,35,96,37.81,11248,32,43.2,40.675,31.592701,-8.024975
1631540430000.00,19.123,-30.4304,-0.77,533.43555,0,35,96,39.52,11241,32,43.2,40.68,31.592701,-8.024975
1631540431000.00,18.467,-68.1264,-1.71,533.43555,0,35,96,39.84,11240,32,43.2,40.682,31.592701,-8.024975
1631540432000.00,18.467,-68.1264,-1.71,533.43555,0,35,96,39.84,11240,32,43.2,40.682,31.592701,-8.024975
1631540433000.00,17.409,-64.5408,-1.62,533.43555,0,35,96,39.84,11240,32,43.2,40.684,31.592701,-8.024975
1631540434000.00,16.08,-59.775,-1.5,533.43555,0,35,96,39.85,11240,32,43.2,40.688,31.592701,-8.024975
1631540435000.00,15.462,-57.7825,-1.45,533.43555,0,35,96,39.85,11240,32,43.2,40.69,31.592701,-8.024975
1631540436000.00,15.462,-53.784,-1.35,533.43555,0,35,96,39.84,11239,32,43.2,40.69,31.592701,-8.024975
1631540437000.00,14.283,-51.406498,-1.29,533.43555,0,35,96,39.85,11239,32,43.2,40.693,31.592701,-8.024975
1631540438000.00,13.679,-44.1336,-1.11,533.43555,0,35,96,39.76,11239,32,43.2,40.694,31.592701,-8.024975
1631540439000.00,13.39,-44.1336,-1.11,533.43555,0,35,96,39.76,11239,32,43.2,40.699,31.592701,-8.024975
1631540440000.00,12.812,-25.4016,-0.64,533.43555,0,35,96,39.69,11231,32,43.2,40.699,31.592701,-8.024975
1631540441000.00,14.858,-25.4016,-0.64,533.43555,0,35,96,39.69,11231,32,43.2,40.701,31.592701,-8.024975
1631540442000.00,18.369,703.68756,18.76,533.43555,0,35,96,37.51,11230,32,43.2,40.705,31.592701,-8.024975
1631540443000.00,19.626,716.27936,19.26,533.43555,0,35,96,37.19,11228,32,43.2,40.707,31.592701,-8.024975
1631540444000.00,21.403,711.4338,19.14,533.43555,0,35,96,37.17,11224,32,43.2,40.71,31.592701,-8.024975
1631540445000.00,21.934,630.8264,16.84,533.43555,0,35,96,37.46,11223,32,43.2,40.712,31.592701,-8.024975
1631540446000.00,22.755,570.2514,15.11,533.43555,0,35,96,37.74,11222,32,43.2,40.714,31.592701,-8.024975
1631540447000.00,23.425,451.962,11.9,533.43555,0,35,96,37.98,11221,32,43.2,40.719,31.592701,-8.024975
1631540448000.00,23.631,378.79922,9.88,533.43555,0,35,96,38.34,11218,32,43.2,40.722,31.592701,-8.024975
1631540449000.00,24.359,334.0064,8.68,533.43555,0,35,96,38.48,11218,32,43.2,40.725,31.592701,-8.024975
1631540450000.00,23.709,405.87402,10.6,533.43555,0,35,96,38.29,11217,32,43.2,40.727,31.592701,-8.024975
1631540451000.00,23.891,287.3709,7.47,533.43555,0,35,96,38.47,11215,32,43.2,40.729,31.592701,-8.024975
1631540452000.00,23.969,287.3709,7.47,533.43555,0,35,96,38.47,11215,32,43.2,40.734,31.592701,-8.024975
1631540453000.00,24.156,334.6382,8.71,533.43555,0,36,96,38.42,11213,32,43.2,40.736,31.592701,-8.024975
1631540454000.00,24.269,292.6704,7.59,533.43555,0,36,96,38.56,11212,32,43.2,40.742,31.592701,-8.024975
1631540455000.00,24.555,302.3888,7.84,533.43555,0,36,96,38.57,11210,32,43.2,40.744,31.592701,-8.024975
1631540456000.00,24.223,296.6033,7.69,533.43555,0,36,96,38.57,11210,32,43.2,40.746,31.592701,-8.024975
1631540457000.00,24.223,307.38962,7.98,533.43555,0,36,96,38.52,11209,32,43.2,40.747,31.592701,-8.024975
1631540458000.00,24.223,347.4072,9.04,533.43555,0,36,96,38.43,11208,32,43.2,40.75,31.592701,-8.024975
1631540459000.00,23.905,272.76062,7.07,533.43555,0,36,96,38.58,11208,32,43.2,40.753,31.592701,-8.024975
1631540460000.00,24.185,323.31598,8.4,533.43555,0,36,96,38.49,11207,32,43.2,40.755,31.592701,-8.024975
1631540461000.00,24.185,272.76062,7.07,533.43555,0,36,96,38.58,11206,32,43.2,40.755,31.592701,-8.024975
1631540462000.00,24.041,307.7886,7.98,533.43555,0,36,96,38.57,11205,32,43.2,40.76,31.592701,-8.024975
1631540463000.00,24.096,307.3098,7.98,533.43555,0,36,96,38.51,11200,32,43.2,40.762,31.592701,-8.024975
1631540464000.00,24.671,298.6075,7.75,533.43555,0,36,96,38.53,11199,32,43.2,40.766,31.592701,-8.024975
1631540465000.00,24.677,265.9808,6.88,533.43555,0,36,96,38.66,11198,32,43.2,40.768,31.592701,-8.024975
1631540466000.00,24.931,263.6151,6.81,533.43555,0,36,96,38.71,11197,32,43.2,40.77,31.592701,-8.024975
1631540467000.00,24.711,246.6464,6.37,533.43555,0,36,96,38.72,11197,32,43.2,40.772,31.592701,-8.024975
1631540468000.00,24.642,255.354,6.6,533.43555,0,36,96,38.69,11196,32,43.2,40.775,31.592701,-8.024975
1631540469000.00,24.694,255.354,6.6,533.43555,0,36,96,38.69,11196,32,43.2,40.777,31.592701,-8.024975
